  -22.3289   63.8878
  -22.3272   63.8870
  -22.3255   63.8863
  -22.3238   63.8855
  -22.3221   63.8847
  -22.3204   63.8839
  -22.3187   63.8831
  -22.3170   63.8824
  -22.3153   63.8816
  -22.3136   63.8808
  -22.3120   63.8800
  -22.3103   63.8792
  -22.3086   63.8784
  -22.3070   63.8776
  -22.3053   63.8768
  -22.3036   63.8760
  -22.3020   63.8752
  -22.3003   63.8744
  -22.2986   63.8736
  -22.2970   63.8728
  -22.2954   63.8720
  -22.2937   63.8712
  -22.2921   63.8704
  -22.2905   63.8696
  -22.2889   63.8688
  -22.2872   63.8680
  -22.2856   63.8671
  -22.2840   63.8663
  -22.2824   63.8655
  -22.2809   63.8647
  -22.2793   63.8638
  -22.2777   63.8630
  -22.2762   63.8622
  -22.2745   63.8614
  -22.2730   63.8605
  -22.2715   63.8597
  -22.2699   63.8588
  -22.2684   63.8580
  -22.2669   63.8571
  -22.2653   63.8563
  -22.2637   63.8555
  -22.2622   63.8546
  -22.2606   63.8538
  -22.2591   63.8530
  -22.2575   63.8521
  -22.2560   63.8513
  -22.2545   63.8504
  -22.2530   63.8496
  -22.2515   63.8487
  -22.2500   63.8478
  -22.2485   63.8470
  -22.2470   63.8461
  -22.2455   63.8453
  -22.2440   63.8444
  -22.2424   63.8436
  -22.2400   63.8418
>
  -22.7021   64.0072
  -22.7000   64.0066
  -22.6979   64.0061
  -22.6958   64.0055
  -22.6937   64.0049
  -22.6915   64.0044
  -22.6894   64.0038
  -22.6873   64.0033
  -22.6852   64.0027
  -22.6831   64.0021
  -22.6810   64.0016
  -22.6789   64.0010
  -22.6768   64.0004
  -22.6747   63.9999
  -22.6726   63.9993
  -22.6705   63.9988
  -22.6683   63.9982
  -22.6662   63.9976
  -22.6641   63.9971
  -22.6620   63.9965
  -22.6599   63.9960
  -22.6578   63.9954
  -22.6557   63.9948
  -22.6536   63.9943
  -22.6515   63.9937
  -22.6493   63.9932
  -22.6472   63.9926
  -22.6451   63.9920
  -22.6430   63.9915
  -22.6409   63.9909
  -22.6388   63.9903
  -22.6367   63.9898
  -22.6346   63.9892
  -22.6325   63.9886
  -22.6304   63.9881
  -22.6283   63.9875
  -22.6262   63.9869
  -22.6241   63.9864
  -22.6220   63.9858
  -22.6199   63.9852
  -22.6178   63.9847
  -22.6158   63.9841
  -22.6137   63.9835
  -22.6116   63.9829
  -22.6095   63.9824
  -22.6074   63.9818
  -22.6053   63.9812
  -22.6033   63.9806
  -22.6012   63.9800
  -22.5991   63.9794
  -22.5971   63.9788
  -22.5950   63.9782
  -22.5929   63.9776
  -22.5909   63.9771
  -22.5888   63.9765
  -22.5868   63.9759
  -22.5847   63.9753
  -22.5827   63.9747
  -22.5806   63.9740
  -22.5786   63.9734
  -22.5765   63.9728
  -22.5745   63.9722
  -22.5725   63.9716
  -22.5704   63.9710
  -22.5684   63.9704
  -22.5664   63.9698
  -22.5644   63.9691
  -22.5624   63.9685
  -22.5604   63.9679
  -22.5583   63.9673
  -22.5564   63.9666
  -22.5544   63.9660
  -22.5524   63.9654
  -22.5504   63.9647
  -22.5484   63.9641
  -22.5464   63.9634
  -22.5444   63.9628
  -22.5425   63.9621
  -22.5405   63.9615
  -22.5385   63.9608
  -22.5366   63.9602
  -22.5346   63.9595
  -22.5327   63.9589
  -22.5307   63.9582
  -22.5287   63.9576
  -22.5268   63.9569
  -22.5248   63.9562
  -22.5229   63.9556
  -22.5210   63.9549
  -22.5190   63.9542
  -22.5171   63.9536
  -22.5151   63.9529
  -22.5132   63.9522
  -22.5112   63.9516
  -22.5093   63.9509
  -22.5074   63.9502
  -22.5054   63.9496
  -22.5035   63.9489
  -22.5015   63.9482
  -22.4996   63.9476
  -22.4977   63.9469
  -22.4957   63.9462
  -22.4938   63.9456
  -22.4919   63.9449
  -22.4899   63.9442
  -22.4880   63.9436
  -22.4861   63.9429
  -22.4841   63.9422
  -22.4822   63.9415
  -22.4803   63.9409
  -22.4783   63.9402
  -22.4764   63.9396
  -22.4744   63.9389
  -22.4725   63.9382
  -22.4705   63.9376
  -22.4686   63.9369
  -22.4667   63.9362
  -22.4647   63.9355
  -22.4628   63.9349
  -22.4609   63.9342
  -22.4589   63.9335
  -22.4570   63.9329
  -22.4551   63.9322
  -22.4531   63.9315
  -22.4512   63.9309
  -22.4493   63.9302
  -22.4474   63.9295
  -22.4454   63.9288
  -22.4435   63.9282
  -22.4416   63.9275
  -22.4397   63.9268
  -22.4378   63.9261
  -22.4358   63.9254
  -22.4339   63.9248
  -22.4320   63.9241
  -22.4301   63.9234
  -22.4282   63.9227
  -22.4263   63.9220
  -22.4244   63.9213
  -22.4225   63.9206
  -22.4206   63.9200
  -22.4187   63.9193
  -22.4168   63.9186
  -22.4149   63.9179
  -22.4131   63.9172
  -22.4112   63.9165
  -22.4093   63.9158
  -22.4074   63.9151
